X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.60251007,-16.44256657,1.24.3.67,1,24,3,67,-16.44256657,-71.60251007
-71.60266834,-16.44269171,1.24.3.68,1,24,3,68,-16.44269171,-71.60266834
-71.60272035,-16.44256644,1.24.3.69,1,24,3,69,-16.44256644,-71.60272035
-71.59956199,-16.44202938,1.24.3.7,1,24,3,7,-16.44202938,-71.59956199
-71.60273541,-16.44247047,1.24.3.70,1,24,3,70,-16.44247047,-71.60273541
-71.60276916,-16.44232288,1.24.3.71,1,24,3,71,-16.44232288,-71.60276916
-71.60293619,-16.44242199,1.24.3.72,1,24,3,72,-16.44242199,-71.60293619
-71.60294137,-16.44251485,1.24.3.73,1,24,3,73,-16.44251485,-71.60294137
-71.60293673,-16.44264896,1.24.3.74,1,24,3,74,-16.44264896,-71.60293673
-71.60305022,-16.44266324,1.24.3.75,1,24,3,75,-16.44266324,-71.60305022
-71.60317603,-16.44268553,1.24.3.76,1,24,3,76,-16.44268553,-71.60317603
-71.60331868,-16.44271769,1.24.3.77,1,24,3,77,-16.44271769,-71.60331868
-71.60369936,-16.44286378,1.24.3.78,1,24,3,78,-16.44286378,-71.60369936
-71.60353521,-16.4426796,1.24.3.79,1,24,3,79,-16.4426796,-71.60353521
-71.59966851,-16.44209005,1.24.3.8,1,24,3,8,-16.44209005,-71.59966851
-71.6031063,-16.44285359,1.24.3.80,1,24,3,80,-16.44285359,-71.6031063
-71.60331588,-16.44292785,1.24.3.81,1,24,3,81,-16.44292785,-71.60331588
-71.60346323,-16.44298938,1.24.3.82,1,24,3,82,-16.44298938,-71.60346323
-71.60383929,-16.44322145,1.24.3.83,1,24,3,83,-16.44322145,-71.60383929
-71.60395616,-16.44315727,1.24.3.84,1,24,3,84,-16.44315727,-71.60395616
-71.60405958,-16.44306988,1.24.3.85,1,24,3,85,-16.44306988,-71.60405958
-71.60408242,-16.44294766,1.24.3.86,1,24,3,86,-16.44294766,-71.60408242
-71.60410417,-16.44282113,1.24.3.87,1,24,3,87,-16.44282113,-71.60410417
-71.6038468,-16.44274073,1.24.3.88,1,24,3,88,-16.44274073,-71.6038468
-71.60378126,-16.44260095,1.24.3.89,1,24,3,89,-16.44260095,-71.60378126
-71.59966653,-16.44232322,1.24.3.9,1,24,3,9,-16.44232322,-71.59966653
-71.6039379,-16.44262179,1.24.3.90,1,24,3,90,-16.44262179,-71.6039379
-71.60396008,-16.44252892,1.24.3.91,1,24,3,91,-16.44252892,-71.60396008
-71.60396835,-16.44245229,1.24.3.92,1,24,3,92,-16.44245229,-71.60396835
-71.60397275,-16.44236076,1.24.3.93,1,24,3,93,-16.44236076,-71.60397275
-71.60397334,-16.44226406,1.24.3.94,1,24,3,94,-16.44226406,-71.60397334
-71.60392299,-16.44219898,1.24.3.95,1,24,3,95,-16.44219898,-71.60392299
-71.60388385,-16.44214752,1.24.3.96,1,24,3,96,-16.44214752,-71.60388385
-71.60383025,-16.44210241,1.24.3.97,1,24,3,97,-16.44210241,-71.60383025
-71.6037846,-16.44204837,1.24.3.98,1,24,3,98,-16.44204837,-71.6037846
-71.60337696,-16.44222579,1.24.3.99,1,24,3,99,-16.44222579,-71.60337696
-71.60687459,-16.44505781,1.24.3A.1,1,24,3A,1,-16.44505781,-71.60687459
-71.60271247,-16.44476022,1.24.3A.10,1,24,3A,10,-16.44476022,-71.60271247
-71.60246808,-16.44478681,1.24.3A.11,1,24,3A,11,-16.44478681,-71.60246808
-71.60235793,-16.44477212,1.24.3A.12,1,24,3A,12,-16.44477212,-71.60235793
-71.60159917,-16.44504806,1.24.3A.13,1,24,3A,13,-16.44504806,-71.60159917
-71.60124688,-16.44497748,1.24.3A.14,1,24,3A,14,-16.44497748,-71.60124688
-71.5996811,-16.44462402,1.24.3A.15,1,24,3A,15,-16.44462402,-71.5996811
-71.6064639,-16.4449856,1.24.3A.2,1,24,3A,2,-16.4449856,-71.6064639
-71.60582741,-16.44487751,1.24.3A.3,1,24,3A,3,-16.44487751,-71.60582741
-71.60565657,-16.44470847,1.24.3A.4,1,24,3A,4,-16.44470847,-71.60565657
-71.60537791,-16.44476841,1.24.3A.5,1,24,3A,5,-16.44476841,-71.60537791
-71.60510664,-16.44476921,1.24.3A.6,1,24,3A,6,-16.44476921,-71.60510664
-71.60494394,-16.4447413,1.24.3A.7,1,24,3A,7,-16.4447413,-71.60494394
-71.60336374,-16.44456642,1.24.3A.8,1,24,3A,8,-16.44456642,-71.60336374
-71.60286228,-16.44472162,1.24.3A.9,1,24,3A,9,-16.44472162,-71.60286228
-71.59959488,-16.43995312,1.24.4.1,1,24,4,1,-16.43995312,-71.59959488
-71.60050985,-16.44049934,1.24.4.10,1,24,4,10,-16.44049934,-71.60050985
-71.60079663,-16.44073611,1.24.4.100,1,24,4,100,-16.44073611,-71.60079663
-71.60072718,-16.44073862,1.24.4.101,1,24,4,101,-16.44073862,-71.60072718
-71.600644,-16.44071637,1.24.4.102,1,24,4,102,-16.44071637,-71.600644
-71.6006354,-16.44082525,1.24.4.103,1,24,4,103,-16.44082525,-71.6006354
-71.60063754,-16.44092519,1.24.4.104,1,24,4,104,-16.44092519,-71.60063754
-71.60049474,-16.44093978,1.24.4.105,1,24,4,105,-16.44093978,-71.60049474
-71.60050634,-16.44083435,1.24.4.106,1,24,4,106,-16.44083435,-71.60050634
-71.60052391,-16.44072527,1.24.4.107,1,24,4,107,-16.44072527,-71.60052391
-71.60046506,-16.44067068,1.24.4.108,1,24,4,108,-16.44067068,-71.60046506
-71.60039347,-16.44063719,1.24.4.109,1,24,4,109,-16.44063719,-71.60039347
-71.60058939,-16.4405236,1.24.4.11,1,24,4,11,-16.4405236,-71.60058939
-71.60030887,-16.44059783,1.24.4.110,1,24,4,110,-16.44059783,-71.60030887
-71.60031512,-16.44086844,1.24.4.111,1,24,4,111,-16.44086844,-71.60031512
-71.60011463,-16.44107134,1.24.4.112,1,24,4,112,-16.44107134,-71.60011463
-71.60001753,-16.44106792,1.24.4.113,1,24,4,113,-16.44106792,-71.60001753
-71.5997979,-16.44103785,1.24.4.114,1,24,4,114,-16.44103785,-71.5997979
-71.59963822,-16.44117335,1.24.4.115,1,24,4,115,-16.44117335,-71.59963822
-71.59996929,-16.4408036,1.24.4.116,1,24,4,116,-16.4408036,-71.59996929
-71.60002163,-16.44073993,1.24.4.117,1,24,4,117,-16.44073993,-71.60002163
-71.60006051,-16.44069659,1.24.4.118,1,24,4,118,-16.44069659,-71.60006051
-71.60012083,-16.44063048,1.24.4.119,1,24,4,119,-16.44063048,-71.60012083
-71.60073052,-16.4405481,1.24.4.12,1,24,4,12,-16.4405481,-71.60073052
-71.60019476,-16.44055659,1.24.4.120,1,24,4,120,-16.44055659,-71.60019476
-71.60004196,-16.44046395,1.24.4.121,1,24,4,121,-16.44046395,-71.60004196
-71.59997869,-16.44052736,1.24.4.122,1,24,4,122,-16.44052736,-71.59997869
-71.59994853,-16.44059206,1.24.4.123,1,24,4,123,-16.44059206,-71.59994853
-71.5998839,-16.44063537,1.24.4.124,1,24,4,124,-16.44063537,-71.5998839
-71.599854,-16.44069476,1.24.4.125,1,24,4,125,-16.44069476,-71.599854
-71.59965727,-16.44062487,1.24.4.126,1,24,4,126,-16.44062487,-71.59965727
-71.59973021,-16.44054578,1.24.4.127,1,24,4,127,-16.44054578,-71.59973021
-71.59977343,-16.44048278,1.24.4.128,1,24,4,128,-16.44048278,-71.59977343
-71.59981892,-16.44043071,1.24.4.129,1,24,4,129,-16.44043071,-71.59981892
-71.60082011,-16.44056761,1.24.4.13,1,24,4,13,-16.44056761,-71.60082011
-71.59987735,-16.44037571,1.24.4.130,1,24,4,130,-16.44037571,-71.59987735
-71.59978944,-16.44030521,1.24.4.131,1,24,4,131,-16.44030521,-71.59978944
-71.59971144,-16.44036953,1.24.4.132,1,24,4,132,-16.44036953,-71.59971144
-71.59967014,-16.44042028,1.24.4.133,1,24,4,133,-16.44042028,-71.59967014
-71.59960019,-16.4404793,1.24.4.134,1,24,4,134,-16.4404793,-71.59960019
-71.59954562,-16.44052756,1.24.4.135,1,24,4,135,-16.44052756,-71.59954562
-71.59944789,-16.44041905,1.24.4.136,1,24,4,136,-16.44041905,-71.59944789
-71.59950415,-16.44033911,1.24.4.137,1,24,4,137,-16.44033911,-71.59950415
-71.59956436,-16.44028404,1.24.4.138,1,24,4,138,-16.44028404,-71.59956436
-71.59965129,-16.4402206,1.24.4.139,1,24,4,139,-16.4402206,-71.59965129
-71.60090638,-16.44054741,1.24.4.14,1,24,4,14,-16.44054741,-71.60090638
-71.59957782,-16.44012092,1.24.4.140,1,24,4,140,-16.44012092,-71.59957782
-71.6010148,-16.4404879,1.24.4.15,1,24,4,15,-16.4404879,-71.6010148
-71.60110621,-16.44045689,1.24.4.16,1,24,4,16,-16.44045689,-71.60110621
-71.60123486,-16.44043653,1.24.4.17,1,24,4,17,-16.44043653,-71.60123486
-71.60118883,-16.44037422,1.24.4.18,1,24,4,18,-16.44037422,-71.60118883
-71.60130672,-16.44032416,1.24.4.19,1,24,4,19,-16.44032416,-71.60130672
-71.59963233,-16.43983863,1.24.4.2,1,24,4,2,-16.43983863,-71.59963233
-71.60139565,-16.44033379,1.24.4.20,1,24,4,20,-16.44033379,-71.60139565
-71.60146512,-16.44034084,1.24.4.21,1,24,4,21,-16.44034084,-71.60146512
-71.60156491,-16.4403723,1.24.4.22,1,24,4,22,-16.4403723,-71.60156491
-71.6015457,-16.44047891,1.24.4.23,1,24,4,23,-16.44047891,-71.6015457
-71.60162704,-16.44051955,1.24.4.24,1,24,4,24,-16.44051955,-71.60162704
-71.60164778,-16.44038983,1.24.4.25,1,24,4,25,-16.44038983,-71.60164778
-71.60173181,-16.44040631,1.24.4.26,1,24,4,26,-16.44040631,-71.60173181
-71.60183726,-16.44041596,1.24.4.27,1,24,4,27,-16.44041596,-71.60183726
-71.60184599,-16.44057095,1.24.4.28,1,24,4,28,-16.44057095,-71.60184599
-71.60200009,-16.44060694,1.24.4.29,1,24,4,29,-16.44060694,-71.60200009
-71.59971002,-16.4399551,1.24.4.3,1,24,4,3,-16.4399551,-71.59971002
-71.60199709,-16.44051321,1.24.4.30,1,24,4,30,-16.44051321,-71.60199709
-71.60198762,-16.44043554,1.24.4.31,1,24,4,31,-16.44043554,-71.60198762
-71.60212181,-16.44045465,1.24.4.32,1,24,4,32,-16.44045465,-71.60212181
-71.60215628,-16.44053523,1.24.4.33,1,24,4,33,-16.44053523,-71.60215628
-71.60216483,-16.44061314,1.24.4.34,1,24,4,34,-16.44061314,-71.60216483
-71.60228491,-16.44068253,1.24.4.35,1,24,4,35,-16.44068253,-71.60228491
-71.60230265,-16.44060704,1.24.4.36,1,24,4,36,-16.44060704,-71.60230265
-71.60231376,-16.44053474,1.24.4.37,1,24,4,37,-16.44053474,-71.60231376
-71.60246813,-16.44061828,1.24.4.38,1,24,4,38,-16.44061828,-71.60246813
-71.60246337,-16.44072049,1.24.4.39,1,24,4,39,-16.44072049,-71.60246337
-71.59978523,-16.44003752,1.24.4.4,1,24,4,4,-16.44003752,-71.59978523
-71.60259315,-16.44075299,1.24.4.40,1,24,4,40,-16.44075299,-71.60259315
-71.60259165,-16.4406636,1.24.4.41,1,24,4,41,-16.4406636,-71.60259165
-71.60268197,-16.44070697,1.24.4.42,1,24,4,42,-16.44070697,-71.60268197
-71.60278596,-16.44073313,1.24.4.43,1,24,4,43,-16.44073313,-71.60278596
-71.60308545,-16.44092784,1.24.4.44,1,24,4,44,-16.44092784,-71.60308545
-71.60300543,-16.44091353,1.24.4.45,1,24,4,45,-16.44091353,-71.60300543
-71.60290676,-16.4409215,1.24.4.46,1,24,4,46,-16.4409215,-71.60290676
-71.60290463,-16.44104494,1.24.4.47,1,24,4,47,-16.44104494,-71.60290463
-71.60290841,-16.4411126,1.24.4.48,1,24,4,48,-16.4411126,-71.60290841
-71.60290822,-16.44120591,1.24.4.49,1,24,4,49,-16.44120591,-71.60290822
-71.60016437,-16.44031239,1.24.4.5,1,24,4,5,-16.44031239,-71.60016437
-71.60278351,-16.44125797,1.24.4.50,1,24,4,50,-16.44125797,-71.60278351
-71.60277026,-16.44116204,1.24.4.51,1,24,4,51,-16.44116204,-71.60277026
-71.60276914,-16.44107692,1.24.4.52,1,24,4,52,-16.44107692,-71.60276914
-71.60276043,-16.44099982,1.24.4.53,1,24,4,53,-16.44099982,-71.60276043
-71.60276749,-16.44091723,1.24.4.54,1,24,4,54,-16.44091723,-71.60276749
-71.60260244,-16.44092158,1.24.4.55,1,24,4,55,-16.44092158,-71.60260244
-71.60259564,-16.44098305,1.24.4.56,1,24,4,56,-16.44098305,-71.60259564
-71.60258517,-16.44108114,1.24.4.57,1,24,4,57,-16.44108114,-71.60258517
-71.60258418,-16.44116243,1.24.4.58,1,24,4,58,-16.44116243,-71.60258418
-71.60260032,-16.44124582,1.24.4.59,1,24,4,59,-16.44124582,-71.60260032
-71.60025188,-16.44035182,1.24.4.6,1,24,4,6,-16.44035182,-71.60025188
-71.60243489,-16.44123284,1.24.4.60,1,24,4,60,-16.44123284,-71.60243489
-71.60243478,-16.44117955,1.24.4.61,1,24,4,61,-16.44117955,-71.60243478
-71.60243147,-16.44111154,1.24.4.62,1,24,4,62,-16.44111154,-71.60243147
-71.602456,-16.44097282,1.24.4.63,1,24,4,63,-16.44097282,-71.602456
-71.60246254,-16.44087957,1.24.4.64,1,24,4,64,-16.44087957,-71.60246254
-71.60231166,-16.44083714,1.24.4.65,1,24,4,65,-16.44083714,-71.60231166
-71.60229214,-16.4408929,1.24.4.66,1,24,4,66,-16.4408929,-71.60229214
-71.60227594,-16.44100824,1.24.4.67,1,24,4,67,-16.44100824,-71.60227594
-71.60226569,-16.44109798,1.24.4.68,1,24,4,68,-16.44109798,-71.60226569
-71.60226445,-16.44117713,1.24.4.69,1,24,4,69,-16.44117713,-71.60226445
-71.60028393,-16.44038386,1.24.4.7,1,24,4,7,-16.44038386,-71.60028393
-71.60213978,-16.44116299,1.24.4.70,1,24,4,70,-16.44116299,-71.60213978
-71.60214203,-16.44104988,1.24.4.71,1,24,4,71,-16.44104988,-71.60214203
-71.60216071,-16.44091259,1.24.4.72,1,24,4,72,-16.44091259,-71.60216071
-71.60216059,-16.44079114,1.24.4.73,1,24,4,73,-16.44079114,-71.60216059
-71.60200561,-16.44075426,1.24.4.74,1,24,4,74,-16.44075426,-71.60200561
-71.60197439,-16.44082198,1.24.4.75,1,24,4,75,-16.44082198,-71.60197439
-71.6019721,-16.44091847,1.24.4.76,1,24,4,76,-16.44091847,-71.6019721
-71.60196363,-16.44101775,1.24.4.77,1,24,4,77,-16.44101775,-71.60196363
-71.60196209,-16.4410836,1.24.4.78,1,24,4,78,-16.4410836,-71.60196209
-71.60179189,-16.44102529,1.24.4.79,1,24,4,79,-16.44102529,-71.60179189
-71.60034641,-16.44041299,1.24.4.8,1,24,4,8,-16.44041299,-71.60034641
-71.60182139,-16.44091909,1.24.4.80,1,24,4,80,-16.44091909,-71.60182139
-71.60181913,-16.44084001,1.24.4.81,1,24,4,81,-16.44084001,-71.60181913
-71.60182044,-16.44074466,1.24.4.82,1,24,4,82,-16.44074466,-71.60182044
-71.60157323,-16.44066714,1.24.4.83,1,24,4,83,-16.44066714,-71.60157323
-71.60152869,-16.44075136,1.24.4.84,1,24,4,84,-16.44075136,-71.60152869
-71.60152854,-16.44083011,1.24.4.85,1,24,4,85,-16.44083011,-71.60152854
-71.60150967,-16.44095546,1.24.4.86,1,24,4,86,-16.44095546,-71.60150967
-71.60115819,-16.44097102,1.24.4.87,1,24,4,87,-16.44097102,-71.60115819
-71.60115437,-16.44089114,1.24.4.88,1,24,4,88,-16.44089114,-71.60115437
-71.60115547,-16.44082341,1.24.4.89,1,24,4,89,-16.44082341,-71.60115547
-71.60043275,-16.4404661,1.24.4.9,1,24,4,9,-16.4404661,-71.60043275
-71.60116243,-16.44075937,1.24.4.90,1,24,4,90,-16.44075937,-71.60116243
-71.60117066,-16.440664,1.24.4.91,1,24,4,91,-16.440664,-71.60117066
-71.6010186,-16.44068207,1.24.4.92,1,24,4,92,-16.44068207,-71.6010186
-71.60100724,-16.44074536,1.24.4.93,1,24,4,93,-16.44074536,-71.60100724
-71.60100584,-16.44080249,1.24.4.94,1,24,4,94,-16.44080249,-71.60100584
-71.60100238,-16.44086727,1.24.4.95,1,24,4,95,-16.44086727,-71.60100238
-71.60100469,-16.44096049,1.24.4.96,1,24,4,96,-16.44096049,-71.60100469
-71.60084084,-16.44095675,1.24.4.97,1,24,4,97,-16.44095675,-71.60084084
-71.60084179,-16.44085213,1.24.4.98,1,24,4,98,-16.44085213,-71.60084179
-71.60087689,-16.44070846,1.24.4.99,1,24,4,99,-16.44070846,-71.60087689
-71.6044116,-16.43903749,1.24.5.343,1,24,5,343,-16.43903749,-71.6044116
-71.60400963,-16.44081107,1.24.3.119B,1,24,3,119B,-16.44081107,-71.60400963
-71.60403657,-16.4408063,1.24.3.119C,1,24,3,119C,-16.4408063,-71.60403657
-71.60348105,-16.44150632,1.24.3.128C,1,24,3,128C,-16.44150632,-71.60348105
-71.60347327,-16.44158364,1.24.3.129C,1,24,3,129C,-16.44158364,-71.60347327
-71.60431676,-16.44097764,1.24.3.111A,1,24,3,111A,-16.44097764,-71.60431676
-71.60429714,-16.44092341,1.24.3.111B,1,24,3,111B,-16.44092341,-71.60429714
-71.60428131,-16.44087723,1.24.3.111C,1,24,3,111C,-16.44087723,-71.60428131
-71.60425321,-16.44077661,1.24.3.111D,1,24,3,111D,-16.44077661,-71.60425321
-71.60399389,-16.44081755,1.24.3.119A,1,24,3,119A,-16.44081755,-71.60399389
-71.60348484,-16.44149117,1.24.3.128B,1,24,3,128B,-16.44149117,-71.60348484
-71.60351195,-16.44144,1.24.3.128A,1,24,3,128A,-16.44144,-71.60351195
-71.60347181,-16.4415733,1.24.3.129B,1,24,3,129B,-16.4415733,-71.60347181
-71.60347472,-16.44154141,1.24.3.129A,1,24,3,129A,-16.44154141,-71.60347472
-71.59970947,-16.44129748,1.24.3.168A,1,24,3,168A,-16.44129748,-71.59970947
-71.59966203,-16.44203057,1.24.3.7A,1,24,3,7A,-16.44203057,-71.59966203
-71.5997785,-16.44215446,1.24.3.8A,1,24,3,8A,-16.44215446,-71.5997785
-71.60393786,-16.44259327,1.24.3.90A,1,24,3,90A,-16.44259327,-71.60393786
-71.60022508,-16.4408863,1.24.4.111A,1,24,4,111A,-16.4408863,-71.60022508
-71.6001846,-16.44093598,1.24.4.111B,1,24,4,111B,-16.44093598,-71.6001846
-71.60006213,-16.44109578,1.24.4.112A,1,24,4,112A,-16.44109578,-71.60006213
