X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.59045309,-16.44186321,1.24.7.3,1,24,7,3,-16.441863210000001,-71.590453089999997
-71.59256687,-16.43985156,1.24.7.30,1,24,7,30,-16.439851560000001,-71.592566869999999
-71.59224794,-16.43993505,1.24.7.31,1,24,7,31,-16.439935049999999,-71.592247939999993
-71.5916713,-16.44026613,1.24.7.32,1,24,7,32,-16.440266130000001,-71.591671300000002
-71.59156748,-16.4402267,1.24.7.33,1,24,7,33,-16.440226700000000,-71.591567479999995
-71.59144697,-16.44020374,1.24.7.34,1,24,7,34,-16.440203740000001,-71.591446970000007
-71.5913346,-16.44019737,1.24.7.35,1,24,7,35,-16.440197370000000,-71.591334599999996
-71.59119497,-16.44017196,1.24.7.36,1,24,7,36,-16.440171960000001,-71.591194970000004
-71.59142496,-16.44006053,1.24.7.37,1,24,7,37,-16.440060530000000,-71.591424959999998
-71.5912671,-16.44000784,1.24.7.38,1,24,7,38,-16.440007840000000,-71.591267099999996
-71.59139722,-16.43914223,1.24.7.39,1,24,7,39,-16.439142230000002,-71.591397220000005
-71.59055946,-16.44178083,1.24.7.4,1,24,7,4,-16.441780829999999,-71.590559459999994
-71.59124488,-16.43916816,1.24.7.40,1,24,7,40,-16.439168160000001,-71.591244880000005
-71.59126464,-16.43927005,1.24.7.41,1,24,7,41,-16.439270050000001,-71.591264640000006
-71.5912879,-16.43939465,1.24.7.42,1,24,7,42,-16.439394650000001,-71.591287899999998
-71.5912828,-16.43952364,1.24.7.43,1,24,7,43,-16.439523640000001,-71.591282800000002
-71.59125543,-16.43964579,1.24.7.44,1,24,7,44,-16.439645790000000,-71.591255430000004
-71.59106298,-16.43920384,1.24.7.45,1,24,7,45,-16.439203840000001,-71.591062980000004
-71.5910814,-16.4394086,1.24.7.46,1,24,7,46,-16.439408600000000,-71.591081399999993
-71.59110022,-16.43956955,1.24.7.47,1,24,7,47,-16.439569550000002,-71.591100220000001
-71.5910593,-16.43970692,1.24.7.48,1,24,7,48,-16.439706919999999,-71.591059299999998
-71.5910334,-16.43980552,1.24.7.49,1,24,7,49,-16.439805520000000,-71.591033400000001
-71.59062245,-16.44171585,1.24.7.5,1,24,7,5,-16.441715850000001,-71.590622449999998
-71.59099569,-16.43994261,1.24.7.50,1,24,7,50,-16.439942609999999,-71.590995690000000
-71.5910018,-16.44004478,1.24.7.51,1,24,7,51,-16.440044780000001,-71.591001800000001
-71.5910015,-16.44013185,1.24.7.52,1,24,7,52,-16.440131850000000,-71.591001500000004
-71.59094817,-16.43926303,1.24.7.53,1,24,7,53,-16.439263029999999,-71.590948170000004
-71.59095848,-16.43940801,1.24.7.54,1,24,7,54,-16.439408010000001,-71.590958479999998
-71.59095207,-16.43954319,1.24.7.55,1,24,7,55,-16.439543189999998,-71.590952070000000
-71.59091493,-16.43966316,1.24.7.56,1,24,7,56,-16.439663159999998,-71.590914929999997
-71.59087442,-16.4397708,1.24.7.57,1,24,7,57,-16.439770800000002,-71.590874420000006
-71.59083179,-16.43988811,1.24.7.58,1,24,7,58,-16.439888109999998,-71.590831789999996
-71.59083019,-16.43999085,1.24.7.59,1,24,7,59,-16.439990850000001,-71.590830190000005
-71.59069783,-16.4416538,1.24.7.6,1,24,7,6,-16.441653800000001,-71.590697829999996
-71.59083247,-16.44009769,1.24.7.60,1,24,7,60,-16.440097690000002,-71.590832469999995
-71.59089633,-16.44020921,1.24.7.61,1,24,7,61,-16.440209209999999,-71.590896330000007
-71.59100931,-16.44031441,1.24.7.62,1,24,7,62,-16.440314409999999,-71.591009310000004
-71.59111914,-16.44035514,1.24.7.63,1,24,7,63,-16.440355140000001,-71.591119140000004
-71.59124628,-16.44040474,1.24.7.64,1,24,7,64,-16.440404740000002,-71.591246279999993
-71.59140897,-16.44040896,1.24.7.65,1,24,7,65,-16.440408959999999,-71.591408970000003
-71.59133562,-16.44088137,1.24.7.66,1,24,7,66,-16.440881370000000,-71.591335619999995
-71.59116112,-16.44097497,1.24.7.67,1,24,7,67,-16.440974969999999,-71.591161119999995
-71.59142152,-16.44072709,1.24.7.68,1,24,7,68,-16.440727089999999,-71.591421519999997
-71.59102665,-16.44107653,1.24.7.69,1,24,7,69,-16.441076530000000,-71.591026650000003
-71.59082473,-16.4415564,1.24.7.7,1,24,7,7,-16.441556400000000,-71.590824729999994
-71.59092455,-16.44117004,1.24.7.70,1,24,7,70,-16.441170039999999,-71.590924549999997
-71.5908385,-16.44124148,1.24.7.71,1,24,7,71,-16.441241479999999,-71.590838500000004
-71.59074322,-16.4413051,1.24.7.72,1,24,7,72,-16.441305100000001,-71.590743219999993
-71.59064634,-16.44138621,1.24.7.73,1,24,7,73,-16.441386210000001,-71.590646340000006
-71.59055557,-16.44149161,1.24.7.74,1,24,7,74,-16.441491610000000,-71.590555570000006
-71.59048441,-16.44156862,1.24.7.75,1,24,7,75,-16.441568620000002,-71.590484410000002
-71.59040328,-16.44164253,1.24.7.76,1,24,7,76,-16.441642529999999,-71.590403280000004
-71.59030374,-16.44171352,1.24.7.77,1,24,7,77,-16.441713520000000,-71.590303739999996
-71.59019857,-16.44178272,1.24.7.78,1,24,7,78,-16.441782719999999,-71.590198569999998
-71.59002625,-16.44185323,1.24.7.79,1,24,7,79,-16.441853230000000,-71.590026249999994
-71.59090829,-16.44147064,1.24.7.8,1,24,7,8,-16.441470639999999,-71.590908290000002
-71.58987743,-16.44161608,1.24.7.80,1,24,7,80,-16.441616079999999,-71.589877430000001
-71.59003391,-16.44159912,1.24.7.81,1,24,7,81,-16.441599119999999,-71.590033910000002
-71.59014864,-16.44155114,1.24.7.82,1,24,7,82,-16.441551140000001,-71.590148639999995
-71.59023182,-16.44148293,1.24.7.83,1,24,7,83,-16.441482929999999,-71.590231820000000
-71.59032527,-16.44141001,1.24.7.84,1,24,7,84,-16.441410009999998,-71.590325269999994
-71.59038964,-16.44133654,1.24.7.85,1,24,7,85,-16.441336540000002,-71.590389639999998
-71.5905101,-16.44124193,1.24.7.86,1,24,7,86,-16.441241930000000,-71.590510100000003
-71.59059464,-16.44116643,1.24.7.87,1,24,7,87,-16.441166429999999,-71.590594640000006
-71.59071656,-16.44106282,1.24.7.88,1,24,7,88,-16.441062819999999,-71.590716560000004
-71.59081136,-16.44098274,1.24.7.89,1,24,7,89,-16.440982739999999,-71.590811360000004
-71.59098271,-16.44140167,1.24.7.9,1,24,7,9,-16.441401670000001,-71.590982710000006
-71.59088955,-16.44090659,1.24.7.90,1,24,7,90,-16.440906590000001,-71.590889550000000
-71.591001,-16.44082078,1.24.7.91,1,24,7,91,-16.440820779999999,-71.591001000000006
-71.59109948,-16.44073937,1.24.7.92,1,24,7,92,-16.440739369999999,-71.591099479999997
-71.59119597,-16.44067635,1.24.7.93,1,24,7,93,-16.440676350000000,-71.591195970000001
-71.59086001,-16.44066885,1.24.7.94,1,24,7,94,-16.440668850000002,-71.590860010000000
-71.59094589,-16.44060435,1.24.7.95,1,24,7,95,-16.440604350000001,-71.590945890000000
-71.59104768,-16.44050536,1.24.7.96,1,24,7,96,-16.440505360000000,-71.591047680000003
-71.59089738,-16.44039894,1.24.7.97,1,24,7,97,-16.440398940000001,-71.590897380000001
-71.59076097,-16.44047383,1.24.7.98,1,24,7,98,-16.440473829999998,-71.590760970000005
-71.59076965,-16.44028243,1.24.7.99,1,24,7,99,-16.440282430000000,-71.590769649999999
-71.58819431,-16.44151728,1.24.8.1,1,24,8,1,-16.441517279999999,-71.588194310000006
-71.58811567,-16.44159774,1.24.8.10,1,24,8,10,-16.441597739999999,-71.588115669999993
-71.58649281,-16.44037708,1.24.8.100,1,24,8,100,-16.440377080000001,-71.586492809999996
-71.58649222,-16.44044792,1.24.8.101,1,24,8,101,-16.440447920000000,-71.586492219999997
-71.58685366,-16.44068047,1.24.8.102,1,24,8,102,-16.440680470000000,-71.586853660000003
-71.58715002,-16.44072835,1.24.8.103,1,24,8,103,-16.440728350000001,-71.587150019999996
-71.58717789,-16.44065638,1.24.8.104,1,24,8,104,-16.440656380000000,-71.587177890000007
-71.58717616,-16.44056967,1.24.8.105,1,24,8,105,-16.440569669999999,-71.587176159999999
-71.58718728,-16.44045116,1.24.8.106,1,24,8,106,-16.440451159999999,-71.587187279999995
-71.58709411,-16.44043251,1.24.8.107,1,24,8,107,-16.440432510000001,-71.587094109999995
-71.58700295,-16.4404093,1.24.8.108,1,24,8,108,-16.440409299999999,-71.587002949999999
-71.58690293,-16.44040629,1.24.8.109,1,24,8,109,-16.440406289999999,-71.586902929999994
-71.58775378,-16.44112225,1.24.8.11,1,24,8,11,-16.441122249999999,-71.587753780000000
-71.58688468,-16.44052376,1.24.8.110,1,24,8,110,-16.440523760000001,-71.586884679999997
-71.58686846,-16.44060631,1.24.8.111,1,24,8,111,-16.440606310000000,-71.586868460000005
-71.58731511,-16.44073536,1.24.8.112,1,24,8,112,-16.440735360000001,-71.587315110000006
-71.58764826,-16.44083824,1.24.8.113,1,24,8,113,-16.440838240000001,-71.587648259999995
-71.58765192,-16.44077682,1.24.8.114,1,24,8,114,-16.440776820000000,-71.587651919999999
-71.58763382,-16.44068998,1.24.8.115,1,24,8,115,-16.440689979999998,-71.587633819999994
-71.58761288,-16.44062491,1.24.8.116,1,24,8,116,-16.440624910000000,-71.587612879999995
-71.58761825,-16.44048821,1.24.8.117,1,24,8,117,-16.440488210000002,-71.587618250000006
-71.58755324,-16.4404837,1.24.8.118,1,24,8,118,-16.440483700000001,-71.587553240000005
-71.58747657,-16.44047541,1.24.8.119,1,24,8,119,-16.440475410000001,-71.587476570000007
-71.58767482,-16.44146316,1.24.8.12,1,24,8,12,-16.441463160000001,-71.587674820000004
-71.58739635,-16.4404644,1.24.8.120,1,24,8,120,-16.440464400000000,-71.587396350000006
-71.58731497,-16.44048177,1.24.8.121,1,24,8,121,-16.440481770000002,-71.587314969999994
-71.58732931,-16.44057098,1.24.8.122,1,24,8,122,-16.440570980000000,-71.587329310000001
-71.58732724,-16.44064003,1.24.8.123,1,24,8,123,-16.440640030000001,-71.587327239999993
-71.58800777,-16.44053443,1.24.8.124,1,24,8,124,-16.440534430000000,-71.588007770000004
-71.5879825,-16.44062081,1.24.8.125,1,24,8,125,-16.440620809999999,-71.587982499999995
-71.58797103,-16.44070408,1.24.8.126,1,24,8,126,-16.440704080000000,-71.587971030000006
-71.58817248,-16.44092434,1.24.8.127,1,24,8,127,-16.440924339999999,-71.588172479999997
-71.58826755,-16.44094318,1.24.8.128,1,24,8,128,-16.440943180000001,-71.588267549999998
-71.58835645,-16.44095229,1.24.8.129,1,24,8,129,-16.440952289999998,-71.588356450000006
-71.58749738,-16.4414248,1.24.8.13,1,24,8,13,-16.441424800000000,-71.587497380000002
-71.58844352,-16.44096193,1.24.8.130,1,24,8,130,-16.440961930000000,-71.588443519999998
-71.58851358,-16.4409891,1.24.8.131,1,24,8,131,-16.440989099999999,-71.588513579999997
-71.58859653,-16.44102702,1.24.8.132,1,24,8,132,-16.441027020000000,-71.588596530000004
-71.58868838,-16.44095973,1.24.8.133,1,24,8,133,-16.440959729999999,-71.588688379999994
-71.58875647,-16.4409014,1.24.8.134,1,24,8,134,-16.440901400000001,-71.588756470000007
-71.58880579,-16.44084857,1.24.8.135,1,24,8,135,-16.440848570000000,-71.588805789999995
-71.5887654,-16.440811,1.24.8.136,1,24,8,136,-16.440811000000000,-71.588765400000000
-71.58867239,-16.44074848,1.24.8.137,1,24,8,137,-16.440748480000000,-71.588672389999999
-71.58859316,-16.44071649,1.24.8.138,1,24,8,138,-16.440716490000000,-71.588593160000002
-71.58850055,-16.44067196,1.24.8.139,1,24,8,139,-16.440671960000000,-71.588500550000006
-71.58755776,-16.4413242,1.24.8.14,1,24,8,14,-16.441324200000000,-71.587557759999996
-71.58835141,-16.44065101,1.24.8.140,1,24,8,140,-16.440651010000000,-71.588351410000001
-71.58823562,-16.44063117,1.24.8.141,1,24,8,141,-16.440631170000000,-71.588235620000006
-71.5881114,-16.44058798,1.24.8.142,1,24,8,142,-16.440587980000000,-71.588111400000003
-71.58812993,-16.44103139,1.24.8.143,1,24,8,143,-16.441031389999999,-71.588129929999994
-71.58804257,-16.44112065,1.24.8.144,1,24,8,144,-16.441120649999998,-71.588042569999999
-71.58806996,-16.44121158,1.24.8.145,1,24,8,145,-16.441211580000001,-71.588069959999999
-71.58813667,-16.44124204,1.24.8.146,1,24,8,146,-16.441242039999999,-71.588136669999997
-71.58819404,-16.44130958,1.24.8.147,1,24,8,147,-16.441309579999999,-71.588194040000005
-71.58822948,-16.44133899,1.24.8.148,1,24,8,148,-16.441338989999998,-71.588229479999995
-71.58828518,-16.44141273,1.24.8.149,1,24,8,149,-16.441412730000000,-71.588285180000000
-71.58756878,-16.44121553,1.24.8.15,1,24,8,15,-16.441215530000001,-71.587568779999998
-71.58837977,-16.4412701,1.24.8.150,1,24,8,150,-16.441270100000001,-71.588379770000003
-71.58844202,-16.4412084,1.24.8.151,1,24,8,151,-16.441208400000001,-71.588442020000002
-71.58852014,-16.44113056,1.24.8.152,1,24,8,152,-16.441130560000001,-71.588520140000000
-71.58878838,-16.44148746,1.24.8.153,1,24,8,153,-16.441487460000001,-71.588788379999997
-71.58857748,-16.44130234,1.24.8.154,1,24,8,154,-16.441302340000000,-71.588577479999998
-71.58850948,-16.44136427,1.24.8.155,1,24,8,155,-16.441364270000001,-71.588509479999999
-71.58846924,-16.44141237,1.24.8.156,1,24,8,156,-16.441412369999998,-71.588469239999995
-71.58835897,-16.44148563,1.24.8.157,1,24,8,157,-16.441485629999999,-71.588358970000002
-71.58839829,-16.44151755,1.24.8.158,1,24,8,158,-16.441517550000000,-71.588398290000001
-71.58846407,-16.4415593,1.24.8.159,1,24,8,159,-16.441559300000002,-71.588464070000001
-71.58755111,-16.44114801,1.24.8.16,1,24,8,16,-16.441148009999999,-71.587551110000007
-71.58853471,-16.4416044,1.24.8.160,1,24,8,160,-16.441604399999999,-71.588534710000005
-71.58859382,-16.44165887,1.24.8.161,1,24,8,161,-16.441658870000001,-71.588593820000000
-71.58873549,-16.44153655,1.24.8.162,1,24,8,162,-16.441536549999999,-71.588735490000005
-71.58879314,-16.4417431,1.24.8.163,1,24,8,163,-16.441743100000000,-71.588793140000007
-71.58887998,-16.44176628,1.24.8.164,1,24,8,164,-16.441766280000000,-71.588879980000002
-71.5889419,-16.44182773,1.24.8.165,1,24,8,165,-16.441827730000000,-71.588941899999995
-71.58904166,-16.44186672,1.24.8.166,1,24,8,166,-16.441866720000000,-71.589041660000007
-71.58914593,-16.44191642,1.24.8.167,1,24,8,167,-16.441916419999998,-71.589145930000001
-71.58928481,-16.44193921,1.24.8.168,1,24,8,168,-16.441939210000001,-71.589284809999995
-71.58968333,-16.44167268,1.24.8.169,1,24,8,169,-16.441672680000000,-71.589683330000000
-71.58759371,-16.44097301,1.24.8.17,1,24,8,17,-16.440973010000000,-71.587593709999993
-71.58966808,-16.44152373,1.24.8.170,1,24,8,170,-16.441523730000000,-71.589668079999996
-71.58964602,-16.44142707,1.24.8.171,1,24,8,171,-16.441427070000000,-71.589646020000004
-71.58750949,-16.44094959,1.24.8.18,1,24,8,18,-16.440949589999999,-71.587509490000002
-71.58744304,-16.44093502,1.24.8.19,1,24,8,19,-16.440935020000001,-71.587443039999997
-71.58812306,-16.44147476,1.24.8.2,1,24,8,2,-16.441474759999998,-71.588123060000001
-71.58737195,-16.44090962,1.24.8.20,1,24,8,20,-16.440909619999999,-71.587371950000005
-71.5873074,-16.44088086,1.24.8.21,1,24,8,21,-16.440880860000000,-71.587307400000000
-71.58726904,-16.44105359,1.24.8.22,1,24,8,22,-16.441053589999999,-71.587269039999995
-71.58728838,-16.44114535,1.24.8.23,1,24,8,23,-16.441145349999999,-71.587288380000004
-71.58731026,-16.44123347,1.24.8.24,1,24,8,24,-16.441233470000000,-71.587310259999995
-71.58730108,-16.44130172,1.24.8.25,1,24,8,25,-16.441301719999998,-71.587301080000003
-71.587298,-16.44140391,1.24.8.26,1,24,8,26,-16.441403909999998,-71.587298000000004
-71.58712594,-16.44135946,1.24.8.27,1,24,8,27,-16.441359460000001,-71.587125940000007
-71.58712949,-16.44127653,1.24.8.28,1,24,8,28,-16.441276530000000,-71.587129489999995
-71.58715535,-16.44120079,1.24.8.29,1,24,8,29,-16.441200790000000,-71.587155350000003
-71.5880772,-16.44142229,1.24.8.3,1,24,8,3,-16.441422289999998,-71.588077200000001
-71.58713664,-16.44113184,1.24.8.30,1,24,8,30,-16.441131840000001,-71.587136639999997
-71.58699276,-16.44097523,1.24.8.31,1,24,8,31,-16.440975229999999,-71.586992760000001
-71.58688043,-16.4410655,1.24.8.32,1,24,8,32,-16.441065500000001,-71.586880429999994
-71.58687664,-16.44116143,1.24.8.33,1,24,8,33,-16.441161430000001,-71.586876640000000
-71.58685385,-16.44123104,1.24.8.34,1,24,8,34,-16.441231040000002,-71.586853849999997
-71.58684771,-16.44130321,1.24.8.35,1,24,8,35,-16.441303210000001,-71.586847710000001
-71.5867006,-16.44130061,1.24.8.36,1,24,8,36,-16.441300609999999,-71.586700600000000
-71.58671662,-16.44118954,1.24.8.37,1,24,8,37,-16.441189540000000,-71.586716620000004
-71.58672654,-16.44110109,1.24.8.38,1,24,8,38,-16.441101090000000,-71.586726540000001
-71.58672812,-16.4410128,1.24.8.39,1,24,8,39,-16.441012799999999,-71.586728120000004
-71.58802775,-16.4413726,1.24.8.4,1,24,8,4,-16.441372600000001,-71.588027749999995
-71.58673052,-16.4409116,1.24.8.40,1,24,8,40,-16.440911600000000,-71.586730520000003
-71.58673391,-16.44077957,1.24.8.41,1,24,8,41,-16.440779570000000,-71.586733910000007
-71.58665797,-16.44075012,1.24.8.42,1,24,8,42,-16.440750120000001,-71.586657970000005
-71.58656151,-16.44076051,1.24.8.43,1,24,8,43,-16.440760510000000,-71.586561509999996
-71.586466,-16.44071479,1.24.8.44,1,24,8,44,-16.440714790000001,-71.586466000000001
-71.58646298,-16.44091414,1.24.8.45,1,24,8,45,-16.440914140000000,-71.586462979999993
-71.58650624,-16.44103821,1.24.8.46,1,24,8,46,-16.441038209999999,-71.586506240000006
-71.58653482,-16.44109371,1.24.8.47,1,24,8,47,-16.441093710000001,-71.586534819999997
-71.58653637,-16.44125459,1.24.8.48,1,24,8,48,-16.441254590000000,-71.586536370000005
-71.58626097,-16.44105862,1.24.8.49,1,24,8,49,-16.441058620000000,-71.586260969999998
-71.58796311,-16.44132785,1.24.8.5,1,24,8,5,-16.441327850000000,-71.587963110000004
-71.58626349,-16.44095887,1.24.8.50,1,24,8,50,-16.440958869999999,-71.586263489999993
-71.58633725,-16.44067583,1.24.8.51,1,24,8,51,-16.440675830000000,-71.586337250000000
-71.58625238,-16.44067745,1.24.8.52,1,24,8,52,-16.440677449999999,-71.586252380000005
-71.58616381,-16.440667,1.24.8.53,1,24,8,53,-16.440667000000001,-71.586163810000002
-71.58606359,-16.44064419,1.24.8.54,1,24,8,54,-16.440644190000000,-71.586063589999995
-71.58606094,-16.44072283,1.24.8.55,1,24,8,55,-16.440722829999999,-71.586060939999996
-71.58603479,-16.44080872,1.24.8.56,1,24,8,56,-16.440808720000000,-71.586034789999999
-71.58612185,-16.44090671,1.24.8.57,1,24,8,57,-16.440906710000000,-71.586121849999998
-71.58589077,-16.44080952,1.24.8.58,1,24,8,58,-16.440809519999998,-71.585890770000006
-71.58590257,-16.44069529,1.24.8.59,1,24,8,59,-16.440695290000001,-71.585902570000002
-71.58780401,-16.4415009,1.24.8.6,1,24,8,6,-16.441500900000001,-71.587804009999999
-71.58592102,-16.44060322,1.24.8.60,1,24,8,60,-16.440603220000000,-71.585921020000001
-71.58579794,-16.44056749,1.24.8.61,1,24,8,61,-16.440567489999999,-71.585797940000006
-71.58569443,-16.44055669,1.24.8.62,1,24,8,62,-16.440556690000001,-71.585694430000004
-71.58568933,-16.44074095,1.24.8.63,1,24,8,63,-16.440740949999999,-71.585689329999994
-71.58575493,-16.44040425,1.24.8.64,1,24,8,64,-16.440404250000000,-71.585754929999993
-71.58591304,-16.44041759,1.24.8.65,1,24,8,65,-16.440417589999999,-71.585913039999994
-71.58593295,-16.44036702,1.24.8.66,1,24,8,66,-16.440367020000000,-71.585932950000000
-71.58593013,-16.44031635,1.24.8.67,1,24,8,67,-16.440316350000000,-71.585930129999994
-71.58592332,-16.44026823,1.24.8.68,1,24,8,68,-16.440268230000001,-71.585923320000006
-71.58594256,-16.44021729,1.24.8.69,1,24,8,69,-16.440217290000000,-71.585942560000007
-71.58784249,-16.44158973,1.24.8.7,1,24,8,7,-16.441589730000000,-71.587842490000000
-71.58593424,-16.44015425,1.24.8.70,1,24,8,70,-16.440154249999999,-71.585934240000000
-71.5859304,-16.44009115,1.24.8.71,1,24,8,71,-16.440091150000001,-71.585930399999995
-71.58594593,-16.43999074,1.24.8.72,1,24,8,72,-16.439990739999999,-71.585945929999994
-71.5858258,-16.43995749,1.24.8.73,1,24,8,73,-16.439957490000001,-71.585825799999995
-71.58581144,-16.44006817,1.24.8.74,1,24,8,74,-16.440068170000000,-71.585811440000001
-71.58578623,-16.44014982,1.24.8.75,1,24,8,75,-16.440149819999998,-71.585786229999997
-71.58576172,-16.44020382,1.24.8.76,1,24,8,76,-16.440203820000001,-71.585761719999994
-71.5857633,-16.44025741,1.24.8.77,1,24,8,77,-16.440257410000001,-71.585763299999996
-71.58576112,-16.44029298,1.24.8.78,1,24,8,78,-16.440292979999999,-71.585761120000001
-71.58576479,-16.44031994,1.24.8.79,1,24,8,79,-16.440319939999998,-71.585764789999999
-71.58787265,-16.44162704,1.24.8.8,1,24,8,8,-16.441627040000000,-71.587872649999994
-71.58575681,-16.44036404,1.24.8.80,1,24,8,80,-16.440364039999999,-71.585756810000007
-71.58608162,-16.44048473,1.24.8.81,1,24,8,81,-16.440484730000001,-71.586081620000002
-71.58633183,-16.44054509,1.24.8.82,1,24,8,82,-16.440545090000001,-71.586331830000006
-71.5863385,-16.44048318,1.24.8.83,1,24,8,83,-16.440483180000001,-71.586338499999997
-71.58635783,-16.44042696,1.24.8.84,1,24,8,84,-16.440426960000000,-71.586357829999997
-71.58636596,-16.44038508,1.24.8.85,1,24,8,85,-16.440385079999999,-71.586365959999995
-71.58636005,-16.44029748,1.24.8.86,1,24,8,86,-16.440297480000002,-71.586360049999996
-71.58626534,-16.44026747,1.24.8.87,1,24,8,87,-16.440267469999998,-71.586265339999997
-71.58617943,-16.44025099,1.24.8.88,1,24,8,88,-16.440250989999999,-71.586179430000001
-71.58607469,-16.44022759,1.24.8.89,1,24,8,89,-16.440227589999999,-71.586074690000004
-71.58793429,-16.44166541,1.24.8.9,1,24,8,9,-16.441665409999999,-71.587934290000007
-71.58607344,-16.44033201,1.24.8.90,1,24,8,90,-16.440332009999999,-71.586073440000007
-71.586065,-16.44042491,1.24.8.91,1,24,8,91,-16.440424910000001,-71.586065000000005
-71.58647443,-16.44057645,1.24.8.92,1,24,8,92,-16.440576449999998,-71.586474429999996
-71.58676321,-16.44065247,1.24.8.93,1,24,8,93,-16.440652470000000,-71.586763210000001
-71.58676328,-16.440573,1.24.8.94,1,24,8,94,-16.440573000000001,-71.586763280000000
-71.58674795,-16.44049904,1.24.8.95,1,24,8,95,-16.440499039999999,-71.586747950000003
-71.58675231,-16.44037387,1.24.8.96,1,24,8,96,-16.440373869999998,-71.586752309999994
-71.58665,-16.44036173,1.24.8.97,1,24,8,97,-16.440361729999999,-71.586650000000006
-71.58658193,-16.44033472,1.24.8.98,1,24,8,98,-16.440334719999999,-71.586581929999994
-71.58651425,-16.44032262,1.24.8.99,1,24,8,99,-16.440322620000000,-71.586514249999993
-71.58622925,-16.44236197,1.24.9.1,1,24,9,1,-16.442361970000000,-71.586229250000002
-71.58636058,-16.44191676,1.24.9.10,1,24,9,10,-16.441916760000002,-71.586360580000004
-71.58536732,-16.44073364,1.24.9.11,1,24,9,11,-16.440733640000001,-71.585367320000003
-71.5854784,-16.44034729,1.24.9.12,1,24,9,12,-16.440347289999998,-71.585478400000000
-71.58545368,-16.44022858,1.24.9.13,1,24,9,13,-16.440228579999999,-71.585453680000001
-71.58535151,-16.44027322,1.24.9.14,1,24,9,14,-16.440273220000002,-71.585351509999995
-71.58559531,-16.43999191,1.24.9.15,1,24,9,15,-16.439991910000000,-71.585595310000002
-71.58486887,-16.43976623,1.24.9.16,1,24,9,16,-16.439766230000000,-71.584868869999994
-71.58487215,-16.43991818,1.24.9.17,1,24,9,17,-16.439918179999999,-71.584872149999995
-71.58520886,-16.44012322,1.24.9.18,1,24,9,18,-16.440123220000000,-71.585208859999995
-71.58503761,-16.44071241,1.24.9.19,1,24,9,19,-16.440712410000000,-71.585037610000001
-71.58617628,-16.44227268,1.24.9.2,1,24,9,2,-16.442272679999999,-71.586176280000004
-71.58477832,-16.44073844,1.24.9.20,1,24,9,20,-16.440738440000001,-71.584778319999998
-71.58583021,-16.44187891,1.24.9.21,1,24,9,21,-16.441878910000000,-71.585830209999997
-71.58531567,-16.4418774,1.24.9.22,1,24,9,22,-16.441877399999999,-71.585315670000000
-71.58517802,-16.44201004,1.24.9.23,1,24,9,23,-16.442010040000000,-71.585178020000001
-71.58484593,-16.44187363,1.24.9.24,1,24,9,24,-16.441873630000000,-71.584845930000000
-71.58724567,-16.44289135,1.24.9.3,1,24,9,3,-16.442891350000000,-71.587245670000001
-71.58789367,-16.4423961,1.24.9.4,1,24,9,4,-16.442396100000000,-71.587893670000000
-71.59005818,-16.44234085,1.24.9.5,1,24,9,5,-16.442340850000001,-71.590058180000000
-71.59104526,-16.44204251,1.24.9.6,1,24,9,6,-16.442042510000000,-71.591045260000001
-71.59180521,-16.44151542,1.24.9.7,1,24,9,7,-16.441515420000002,-71.591805210000004
-71.58813771,-16.44220947,1.24.9.8,1,24,9,8,-16.442209470000002,-71.588137709999998
-71.58647981,-16.44198059,1.24.9.9,1,24,9,9,-16.441980590000000,-71.586479810000000
-71.59487558,-16.44050852,1.24.6.117A,1,24,6,117A,-16.440508520000002,-71.594875579999993
-71.59448552,-16.44092872,1.24.6.59B,1,24,6,59B,-16.440928719999999,-71.594485520000006
-71.59441834,-16.44096752,1.24.6.59A,1,24,6,59A,-16.440967520000001,-71.594418340000004
-71.59462945,-16.44067956,1.24.6.91A,1,24,6,91A,-16.440679560000000,-71.594629449999999
-71.59476734,-16.44060612,1.24.6.92A,1,24,6,92A,-16.440606120000002,-71.594767340000004
